obs_id,year,crop_id,recorded_crop,plot,treat,N_conc,C_conc,grain_dm_kg_ha,straw_dm_kg_ha,amended_bool,amendment_C_kg_ha,failure_bool,forage_bool,,"Yield,","Straw+tops,",Yield_interp,Straw_interp,HI
798,1971,spring_small_grains,KORN,20,5,,,2153,2318,T,,,0,1971,2152.5,2318,,,0.928602243313201
799,1971,spring_small_grains,KORN,40,5,,,1033,1385,T,,,0,1971,1032.5,1385,,,0.745487364620939
800,1971,spring_small_grains,KORN,60,5,,,1013,1525,T,,,0,1971,1012.5,1525,,,0.663934426229508
801,1971,spring_small_grains,KORN,6,6,,,1468,1425,T,,,0,1971,1467.5,1425,,,1.02982456140351
802,1971,spring_small_grains,KORN,21,6,,,178,3483,T,,,0,1971,177.5,3483,,,0.050961814527706
803,1971,spring_small_grains,KORN,43,6,,,758,1213,T,,,0,1971,757.5,1213,,,0.624484748557296
804,1971,spring_small_grains,KORN,56,6,,,728,1110,T,,,0,1971,727.5,1110,,,0.655405405405405
805,1971,spring_small_grains,KORN,7,7,,,1800,2260,T,,,0,1971,1800,2260,,,0.79646017699115
806,1971,spring_small_grains,KORN,16,7,,,1370,1745,T,,,0,1971,1370,1745,,,0.785100286532951
807,1971,spring_small_grains,KORN,39,7,,,993,1585,T,,,0,1971,992.5,1585,,,0.626182965299685
808,1971,spring_small_grains,KORN,54,7,,,643,1770,T,,,0,1971,642.5,1770,,,0.362994350282486
809,1971,spring_small_grains,KORN,8,8,,,1685,1703,T,,,0,1971,1685,1703,,,0.989430416911333
810,1971,spring_small_grains,KORN,29,8,,,1393,1428,T,,,0,1971,1392.5,1428,,,0.975140056022409
811,1971,spring_small_grains,KORN,35,8,,,1570,1990,T,,,0,1971,1570,1990,,,0.78894472361809
812,1971,spring_small_grains,KORN,50,8,,,348,945,T,,,0,1971,347.5,945,,,0.367724867724868
813,1971,spring_small_grains,KORN,9,9,,,1310,1575,T,,,0,1971,1310,1575,,,0.831746031746032
814,1971,spring_small_grains,KORN,28,9,,,1393,1253,T,,,0,1971,1392.5,1253,,,1.11133280127694
815,1971,spring_small_grains,KORN,37,9,,,1143,1355,T,,,0,1971,1142.5,1355,,,0.843173431734317
816,1971,spring_small_grains,KORN,47,9,,,410,843,T,,,0,1971,410,843,,,0.486358244365362
817,1971,spring_small_grains,KORN,10,10,,,1945,2175,T,,,0,1971,1945,2175,,,0.894252873563218
818,1971,spring_small_grains,KORN,25,10,,,2170,2148,T,,,0,1971,2170,2148,,,1.01024208566108
819,1971,spring_small_grains,KORN,33,10,,,1660,2128,T,,,0,1971,1660,2128,,,0.780075187969925
820,1971,spring_small_grains,KORN,49,10,,,803,1578,T,,,0,1971,802.5,1578,,,0.508555133079848
821,1971,spring_small_grains,KORN,11,11,,,2223,2155,T,,,0,1971,2222.5,2155,,,1.03132250580046
822,1971,spring_small_grains,KORN,27,11,,,2193,2045,T,,,0,1971,2192.5,2045,,,1.0721271393643
823,1971,spring_small_grains,KORN,38,11,,,1650,1853,T,,,0,1971,1650,1853,,,0.890447922288181
824,1971,spring_small_grains,KORN,48,11,,,488,1355,T,,,0,1971,487.5,1355,,,0.359778597785978
825,1971,spring_small_grains,KORN,12,12,,,610,853,T,,,0,1971,610,853,,,0.715123094958968
826,1971,spring_small_grains,KORN,26,12,,,973,1130,T,,,0,1971,972.5,1130,,,0.860619469026549
827,1971,spring_small_grains,KORN,32,12,,,680,768,T,,,0,1971,680,768,,,0.885416666666667
828,1971,spring_small_grains,KORN,51,12,,,243,600,T,,,0,1971,242.5,600,,,0.404166666666667
829,1971,spring_small_grains,KORN,13,13,,,2010,2110,T,,,0,1971,2010,2110,,,0.95260663507109
830,1971,spring_small_grains,KORN,24,13,,,2023,2015,T,,,0,1971,2022.5,2015,,,1.00372208436725
831,1971,spring_small_grains,KORN,31,13,,,2290,2293,T,,,0,1971,2290,2293,,,0.998691670300916
832,1971,spring_small_grains,KORN,52,13,,,1000,1493,T,,,0,1971,1000,1493,,,0.669792364367046
833,1971,spring_small_grains,KORN,14,14,,,1768,2045,T,,,0,1971,1767.5,2045,,,0.864303178484107
834,1971,spring_small_grains,KORN,30,14,,,1805,1963,T,,,0,1971,1805,1963,,,0.919510952623535
835,1971,spring_small_grains,KORN,36,14,,,1148,1615,T,,,0,1971,1147.5,1615,,,0.710526315789474
836,1971,spring_small_grains,KORN,46,14,,,278,810,T,,,0,1971,277.5,810,,,0.342592592592593
837,1971,spring_small_grains,KORN,15,15,,,1488,1873,T,,,0,1971,1487.5,1873,,,0.794180459156434
838,1971,spring_small_grains,KORN,23,15,,,1913,2080,T,,,0,1971,1912.5,2080,,,0.919471153846154
839,1971,spring_small_grains,KORN,34,15,,,2288,2360,T,,,0,1971,2287.5,2360,,,0.969279661016949
840,1971,spring_small_grains,KORN,53,15,,,1148,1725,T,,,0,1971,1147.5,1725,,,0.665217391304348
841,1972,spring_small_grains,HAVRE,1,1,,,0,0,F,,,0,1972,,,,,
842,1972,spring_small_grains,HAVRE,22,1,,,0,0,F,,,0,1972,,,,,
843,1972,spring_small_grains,HAVRE,44,1,,,0,0,F,,,0,1972,,,,,
844,1972,spring_small_grains,HAVRE,55,1,,,0,0,F,,,0,1972,,,,,
845,1972,spring_small_grains,HAVRE,2,2,,,1078,1398,F,,,0,1972,1077.5,1398,,,0.770743919885551
846,1972,spring_small_grains,HAVRE,19,2,,,1535,1575,F,,,0,1972,1535,1575,,,0.974603174603175
847,1972,spring_small_grains,HAVRE,42,2,,,1418,1820,F,,,0,1972,1417.5,1820,,,0.778846153846154
848,1972,spring_small_grains,HAVRE,58,2,,,1640,1563,F,,,0,1972,1640,1563,,,1.04926423544466
849,1972,spring_small_grains,HAVRE,3,3,,,1995,2408,F,,,0,1972,1995,2408,,,0.828488372093023
850,1972,spring_small_grains,HAVRE,17,3,,,2225,3208,F,,,0,1972,2225,3208,,,0.69357855361596
851,1972,spring_small_grains,HAVRE,41,3,,,2788,2855,F,,,0,1972,2787.5,2855,,,0.976357267950963
852,1972,spring_small_grains,HAVRE,57,3,,,2985,2853,F,,,0,1972,2985,2853,,,1.04626708727655
853,1972,spring_small_grains,HAVRE,4,4,,,1873,2810,F,,,0,1972,1872.5,2810,,,0.666370106761566
854,1972,spring_small_grains,HAVRE,18,4,,,2450,2380,F,,,0,1972,2450,2380,,,1.02941176470588
855,1972,spring_small_grains,HAVRE,45,4,,,2575,3130,F,,,0,1972,2575,3130,,,0.822683706070288
856,1972,spring_small_grains,HAVRE,59,4,,,2908,2808,F,,,0,1972,2907.5,2808,,,1.03543447293447
857,1972,spring_small_grains,HAVRE,5,5,,,2188,2203,F,,,0,1972,2187.5,2203,,,0.992964139809351
858,1972,spring_small_grains,HAVRE,20,5,,,2568,2760,F,,,0,1972,2567.5,2760,,,0.930253623188406
859,1972,spring_small_grains,HAVRE,40,5,,,2718,2790,F,,,0,1972,2717.5,2790,,,0.974014336917563
860,1972,spring_small_grains,HAVRE,60,5,,,2738,2553,F,,,0,1972,2737.5,2553,,,1.07226792009401
861,1972,spring_small_grains,HAVRE,6,6,,,1193,1270,F,,,0,1972,1192.5,1270,,,0.938976377952756
862,1972,spring_small_grains,HAVRE,21,6,,,1125,1745,F,,,0,1972,1125,1745,,,0.644699140401146
863,1972,spring_small_grains,HAVRE,43,6,,,1310,1210,F,,,0,1972,1310,1210,,,1.08264462809917
864,1972,spring_small_grains,HAVRE,56,6,,,1398,1275,F,,,0,1972,1397.5,1275,,,1.09607843137255
865,1972,spring_small_grains,HAVRE,7,7,,,2650,2685,F,,,0,1972,2650,2685,,,0.986964618249534
866,1972,spring_small_grains,HAVRE,16,7,,,2883,2903,F,,,0,1972,2882.5,2903,,,0.992938339648639
867,1972,spring_small_grains,HAVRE,39,7,,,2390,3540,F,,,0,1972,2390,3540,,,0.675141242937853
868,1972,spring_small_grains,HAVRE,54,7,,,3035,3110,F,,,0,1972,3035,3110,,,0.97588424437299
869,1972,spring_small_grains,HAVRE,8,8,,,2273,2578,F,,,0,1972,2272.5,2578,,,0.881497284716835
870,1972,spring_small_grains,HAVRE,29,8,,,2513,2553,F,,,0,1972,2512.5,2553,,,0.984136310223267
871,1972,spring_small_grains,HAVRE,35,8,,,2613,3005,F,,,0,1972,2612.5,3005,,,0.869384359400998
872,1972,spring_small_grains,HAVRE,50,8,,,2823,2550,F,,,0,1972,2822.5,2550,,,1.10686274509804
873,1972,spring_small_grains,HAVRE,9,9,,,1480,1815,F,,,0,1972,1480,1815,,,0.815426997245179
874,1972,spring_small_grains,HAVRE,28,9,,,1883,1655,F,,,0,1972,1882.5,1655,,,1.13746223564955
875,1972,spring_small_grains,HAVRE,37,9,,,1468,1338,F,,,0,1972,1467.5,1338,,,1.09678624813154
876,1972,spring_small_grains,HAVRE,47,9,,,1345,1470,F,,,0,1972,1345,1470,,,0.914965986394558
877,1972,spring_small_grains,HAVRE,10,10,,,1530,2235,F,,,0,1972,1530,2235,,,0.684563758389262
878,1972,spring_small_grains,HAVRE,25,10,,,2248,2300,F,,,0,1972,2247.5,2300,,,0.977173913043478
879,1972,spring_small_grains,HAVRE,33,10,,,2095,1935,F,,,0,1972,2095,1935,,,1.08268733850129
880,1972,spring_small_grains,HAVRE,49,10,,,2288,1970,F,,,0,1972,2287.5,1970,,,1.16116751269036
881,1972,spring_small_grains,HAVRE,11,11,,,1798,2015,F,,,0,1972,1797.5,2015,,,0.892059553349876
882,1972,spring_small_grains,HAVRE,27,11,,,2300,2178,F,,,0,1972,2300,2178,,,1.05601469237833
883,1972,spring_small_grains,HAVRE,38,11,,,1800,2423,F,,,0,1972,1800,2423,,,0.742880726372266
884,1972,spring_small_grains,HAVRE,48,11,,,2218,1930,F,,,0,1972,2217.5,1930,,,1.14896373056995
885,1972,spring_small_grains,HAVRE,12,12,,,418,555,F,,,0,1972,417.5,555,,,0.752252252252252
886,1972,spring_small_grains,HAVRE,26,12,,,655,720,F,,,0,1972,655,720,,,0.909722222222222
887,1972,spring_small_grains,HAVRE,32,12,,,793,900,F,,,0,1972,792.5,900,,,0.880555555555556
888,1972,spring_small_grains,HAVRE,51,12,,,883,913,F,,,0,1972,882.5,913,,,0.966593647316539
889,1972,spring_small_grains,HAVRE,13,13,,,2523,2493,F,,,0,1972,2522.5,2493,,,1.01183313277176
890,1972,spring_small_grains,HAVRE,24,13,,,3038,2990,F,,,0,1972,3037.5,2990,,,1.01588628762542
891,1972,spring_small_grains,HAVRE,31,13,,,2878,3425,F,,,0,1972,2877.5,3425,,,0.84014598540146
892,1972,spring_small_grains,HAVRE,52,13,,,2948,3243,F,,,0,1972,2947.5,3243,,,0.908880666049954
893,1972,spring_small_grains,HAVRE,14,14,,,2220,2088,F,,,0,1972,2220,2088,,,1.0632183908046
894,1972,spring_small_grains,HAVRE,30,14,,,2498,2493,F,,,0,1972,2497.5,2493,,,1.00180505415162
895,1972,spring_small_grains,HAVRE,36,14,,,2785,2673,F,,,0,1972,2785,2673,,,1.04190048634493
896,1972,spring_small_grains,HAVRE,46,14,,,2793,2745,F,,,0,1972,2792.5,2745,,,1.01730418943534
897,1972,spring_small_grains,HAVRE,15,15,,,2555,3000,F,,,0,1972,2555,3000,,,0.851666666666667
898,1972,spring_small_grains,HAVRE,23,15,,,2620,3043,F,,,0,1972,2620,3043,,,0.860992441669405
899,1972,spring_small_grains,HAVRE,34,15,,,2958,3070,F,,,0,1972,2957.5,3070,,,0.963355048859935
900,1972,spring_small_grains,HAVRE,53,15,,,2873,3208,F,,,0,1972,2872.5,3208,,,0.895417705735661
901,1973,spring_small_grains,KORN,1,1,,,0,0,F,,,0,1973,,,,,
902,1973,spring_small_grains,KORN,22,1,,,0,0,F,,,0,1973,,,,,
903,1973,spring_small_grains,KORN,44,1,,,0,0,F,,,0,1973,,,,,
904,1973,spring_small_grains,KORN,55,1,,,0,0,F,,,0,1973,,,,,
905,1973,spring_small_grains,KORN,2,2,,,1870,1420,F,,,0,1973,1870,1420,,,1.3169014084507
906,1973,spring_small_grains,KORN,19,2,,,2240,1618,F,,,0,1973,2240,1618,,,1.38442521631644
907,1973,spring_small_grains,KORN,42,2,,,1530,1195,F,,,0,1973,1530,1195,,,1.28033472803347
908,1973,spring_small_grains,KORN,58,2,,,1760,1368,F,,,0,1973,1760,1368,,,1.28654970760234
909,1973,spring_small_grains,KORN,3,3,,,2973,2410,F,,,0,1973,2972.5,2410,,,1.23340248962656
910,1973,spring_small_grains,KORN,17,3,,,3033,2445,F,,,0,1973,3032.5,2445,,,1.24028629856851
911,1973,spring_small_grains,KORN,41,3,,,1955,1655,F,,,0,1973,1955,1655,,,1.18126888217523
912,1973,spring_small_grains,KORN,57,3,,,2680,2315,F,,,0,1973,2680,2315,,,1.15766738660907
913,1973,spring_small_grains,KORN,4,4,,,2678,2160,F,,,0,1973,2677.5,2160,,,1.23958333333333
914,1973,spring_small_grains,KORN,18,4,,,2800,2340,F,,,0,1973,2800,2340,,,1.1965811965812
915,1973,spring_small_grains,KORN,45,4,,,863,868,F,,,0,1973,862.5,868,,,0.993663594470046
916,1973,spring_small_grains,KORN,59,4,,,2245,1933,F,,,0,1973,2245,1933,,,1.16140713916192
917,1973,spring_small_grains,KORN,5,5,,,2930,2323,T,,,0,1973,2930,2323,,,1.26130004304778
918,1973,spring_small_grains,KORN,20,5,,,3183,2543,T,,,0,1973,3182.5,2543,,,1.25147463625639
919,1973,spring_small_grains,KORN,40,5,,,1990,1645,T,,,0,1973,1990,1645,,,1.209726443769
920,1973,spring_small_grains,KORN,60,5,,,2213,1798,T,,,0,1973,2212.5,1798,,,1.23053392658509
921,1973,spring_small_grains,KORN,6,6,,,2473,1865,T,,,0,1973,2472.5,1865,,,1.32573726541555
922,1973,spring_small_grains,KORN,21,6,,,2230,1723,T,,,0,1973,2230,1723,,,1.29425420777713
923,1973,spring_small_grains,KORN,43,6,,,1863,1558,T,,,0,1973,1862.5,1558,,,1.19544287548139
924,1973,spring_small_grains,KORN,56,6,,,2225,1920,T,,,0,1973,2225,1920,,,1.15885416666667
925,1973,spring_small_grains,KORN,7,7,,,3085,2623,T,,,0,1973,3085,2623,,,1.1761341974838
926,1973,spring_small_grains,KORN,16,7,,,3348,2685,T,,,0,1973,3347.5,2685,,,1.24674115456238
927,1973,spring_small_grains,KORN,39,7,,,2260,2383,T,,,0,1973,2260,2383,,,0.948384389425094
928,1973,spring_small_grains,KORN,54,7,,,2390,2385,T,,,0,1973,2390,2385,,,1.0020964360587
929,1973,spring_small_grains,KORN,8,8,,,2970,2308,T,,,0,1973,2970,2308,,,1.28682842287695
930,1973,spring_small_grains,KORN,29,8,,,3033,2298,T,,,0,1973,3032.5,2298,,,1.31962576153177
931,1973,spring_small_grains,KORN,35,8,,,2245,1865,T,,,0,1973,2245,1865,,,1.20375335120643
932,1973,spring_small_grains,KORN,50,8,,,2183,1810,T,,,0,1973,2182.5,1810,,,1.20580110497238
933,1973,spring_small_grains,KORN,9,9,,,2183,1735,T,,,0,1973,2182.5,1735,,,1.25792507204611
934,1973,spring_small_grains,KORN,28,9,,,1818,1278,T,,,0,1973,1817.5,1278,,,1.42214397496088
935,1973,spring_small_grains,KORN,37,9,,,1333,1088,T,,,0,1973,1332.5,1088,,,1.22472426470588
936,1973,spring_small_grains,KORN,47,9,,,1508,1218,T,,,0,1973,1507.5,1218,,,1.23768472906404
937,1973,spring_small_grains,KORN,10,10,,,3135,2448,T,,,0,1973,3135,2448,,,1.28063725490196
938,1973,spring_small_grains,KORN,25,10,,,3110,2450,T,,,0,1973,3110,2450,,,1.26938775510204
939,1973,spring_small_grains,KORN,33,10,,,2843,2215,T,,,0,1973,2842.5,2215,,,1.28329571106095
940,1973,spring_small_grains,KORN,49,10,,,2938,2405,T,,,0,1973,2937.5,2405,,,1.22141372141372
941,1973,spring_small_grains,KORN,11,11,,,3005,2275,T,,,0,1973,3005,2275,,,1.32087912087912
942,1973,spring_small_grains,KORN,27,11,,,2800,2150,T,,,0,1973,2800,2150,,,1.30232558139535
943,1973,spring_small_grains,KORN,38,11,,,2625,2143,T,,,0,1973,2625,2143,,,1.22491833877741
944,1973,spring_small_grains,KORN,48,11,,,2705,2125,T,,,0,1973,2705,2125,,,1.27294117647059
945,1973,spring_small_grains,KORN,12,12,,,1698,1433,T,,,0,1973,1697.5,1433,,,1.18457780879274
946,1973,spring_small_grains,KORN,26,12,,,1393,1060,T,,,0,1973,1392.5,1060,,,1.31367924528302
947,1973,spring_small_grains,KORN,32,12,,,1685,1338,T,,,0,1973,1685,1338,,,1.2593423019432
948,1973,spring_small_grains,KORN,51,12,,,1283,1063,T,,,0,1973,1282.5,1063,,,1.20649106302916
949,1973,spring_small_grains,KORN,13,13,,,3188,2703,T,,,0,1973,3187.5,2703,,,1.17924528301887
950,1973,spring_small_grains,KORN,24,13,,,3380,2845,T,,,0,1973,3380,2845,,,1.18804920913884
951,1973,spring_small_grains,KORN,31,13,,,3088,2513,T,,,0,1973,3087.5,2513,,,1.22861122164743
952,1973,spring_small_grains,KORN,52,13,,,2650,2450,T,,,0,1973,2650,2450,,,1.08163265306122
953,1973,spring_small_grains,KORN,14,14,,,3230,2628,T,,,0,1973,3230,2628,,,1.22907153729072
954,1973,spring_small_grains,KORN,30,14,,,3078,2535,T,,,0,1973,3077.5,2535,,,1.21400394477318
955,1973,spring_small_grains,KORN,36,14,,,2383,2135,T,,,0,1973,2382.5,2135,,,1.11592505854801
956,1973,spring_small_grains,KORN,46,14,,,2660,2185,T,,,0,1973,2660,2185,,,1.21739130434783
957,1973,spring_small_grains,KORN,15,15,,,3523,2590,T,,,0,1973,3522.5,2590,,,1.36003861003861
958,1973,spring_small_grains,KORN,23,15,,,3468,2530,T,,,0,1973,3467.5,2530,,,1.37055335968379
959,1973,spring_small_grains,KORN,34,15,,,3300,2380,T,,,0,1973,3300,2380,,,1.38655462184874
960,1973,spring_small_grains,KORN,53,15,,,3468,2673,T,,,0,1973,3467.5,2673,,,1.29723157500935
961,1974,fodder,GRÖNRAP,1,1,,1.27,0,0,F,,,1,1974,,,,,
962,1974,fodder,GRÖNRAP,22,1,,1.28,0,0,F,,,1,1974,,,,,
963,1974,fodder,GRÖNRAP,44,1,,1.18,0,0,F,,,1,1974,,,,,
964,1974,fodder,GRÖNRAP,55,1,,1.28,0,0,F,,,1,1974,,,,,
965,1974,fodder,GRÖNRAP,2,2,,1.32,1760,0,F,,,1,1974,1760,,,,
966,1974,fodder,GRÖNRAP,19,2,,1.39,1593,0,F,,,1,1974,1592.5,,,,
967,1974,fodder,GRÖNRAP,42,2,,1.27,1990,0,F,,,1,1974,1990,,,,
968,1974,fodder,GRÖNRAP,58,2,,1.35,1850,0,F,,,1,1974,1850,,,,
969,1974,fodder,GRÖNRAP,3,3,,1.39,4280,0,F,,,1,1974,4280,,,,
970,1974,fodder,GRÖNRAP,17,3,,1.51,4588,0,F,,,1,1974,4587.5,,,,
971,1974,fodder,GRÖNRAP,41,3,,1.37,4615,0,F,,,1,1974,4615,,,,
972,1974,fodder,GRÖNRAP,57,3,,1.4,4268,0,F,,,1,1974,4267.5,,,,
973,1974,fodder,GRÖNRAP,4,4,,1.37,4015,0,F,,,1,1974,4015,,,,
974,1974,fodder,GRÖNRAP,18,4,,1.48,4060,0,F,,,1,1974,4060,,,,
975,1974,fodder,GRÖNRAP,45,4,,1.45,5015,0,F,,,1,1974,5015,,,,
976,1974,fodder,GRÖNRAP,59,4,,1.43,3940,0,F,,,1,1974,3940,,,,
977,1974,fodder,GRÖNRAP,5,5,,1.39,3693,0,F,,,1,1974,3692.5,,,,
978,1974,fodder,GRÖNRAP,20,5,,1.54,4128,0,F,,,1,1974,4127.5,,,,
979,1974,fodder,GRÖNRAP,40,5,,1.39,4630,0,F,,,1,1974,4630,,,,
980,1974,fodder,GRÖNRAP,60,5,,1.48,4173,0,F,,,1,1974,4172.5,,,,
981,1974,fodder,GRÖNRAP,6,6,,1.54,443,0,F,,,1,1974,442.5,,,,
982,1974,fodder,GRÖNRAP,21,6,,1.69,380,0,F,,,1,1974,380,,,,
983,1974,fodder,GRÖNRAP,43,6,,1.62,953,0,F,,,1,1974,952.5,,,,
984,1974,fodder,GRÖNRAP,56,6,,1.6,978,0,F,,,1,1974,977.5,,,,
985,1974,fodder,GRÖNRAP,7,7,,1.73,3635,0,F,,,1,1974,3635,,,,
986,1974,fodder,GRÖNRAP,16,7,,1.81,4340,0,F,,,1,1974,4340,,,,
987,1974,fodder,GRÖNRAP,39,7,,1.63,4348,0,F,,,1,1974,4347.5,,,,
988,1974,fodder,GRÖNRAP,54,7,,1.72,4040,0,F,,,1,1974,4040,,,,
989,1974,fodder,GRÖNRAP,8,8,,1.66,4835,0,F,,,1,1974,4835,,,,
990,1974,fodder,GRÖNRAP,29,8,,1.72,5533,0,F,,,1,1974,5532.5,,,,
991,1974,fodder,GRÖNRAP,35,8,,1.65,5765,0,F,,,1,1974,5765,,,,
992,1974,fodder,GRÖNRAP,50,8,,1.69,5793,0,F,,,1,1974,5792.5,,,,
993,1974,fodder,GRÖNRAP,9,9,,2.21,1210,0,F,,,1,1974,1210,,,,
994,1974,fodder,GRÖNRAP,28,9,,2.42,1765,0,F,,,1,1974,1765,,,,
995,1974,fodder,GRÖNRAP,37,9,,2.02,475,0,F,,,1,1974,475,,,,
996,1974,fodder,GRÖNRAP,47,9,,2.37,1195,0,F,,,1,1974,1195,,,,
997,1974,fodder,GRÖNRAP,10,10,,1.96,753,0,F,,,1,1974,752.5,,,,
998,1974,fodder,GRÖNRAP,25,10,,1.92,2735,0,F,,,1,1974,2735,,,,
999,1974,fodder,GRÖNRAP,33,10,,1.85,2903,0,F,,,1,1974,2902.5,,,,
1000,1974,fodder,GRÖNRAP,49,10,,1.87,2795,0,F,,,1,1974,2795,,,,
1001,1974,fodder,GRÖNRAP,11,11,,1.84,2598,0,F,,,1,1974,2597.5,,,,
1002,1974,fodder,GRÖNRAP,27,11,,2.02,2445,0,F,,,1,1974,2445,,,,
1003,1974,fodder,GRÖNRAP,38,11,,1.84,2288,0,F,,,1,1974,2287.5,,,,
1004,1974,fodder,GRÖNRAP,48,11,,1.87,2168,0,F,,,1,1974,2167.5,,,,
1005,1974,fodder,GRÖNRAP,12,12,,1.84,598,0,F,,,1,1974,597.5,,,,
1006,1974,fodder,GRÖNRAP,26,12,,1.7,288,0,F,,,1,1974,287.5,,,,
1007,1974,fodder,GRÖNRAP,32,12,,1.74,543,0,F,,,1,1974,542.5,,,,
1008,1974,fodder,GRÖNRAP,51,12,,1.72,770,0,F,,,1,1974,770,,,,
1009,1974,fodder,GRÖNRAP,13,13,,2.5,3658,0,F,,,1,1974,3657.5,,,,
1010,1974,fodder,GRÖNRAP,24,13,,2.22,4768,0,F,,,1,1974,4767.5,,,,
1011,1974,fodder,GRÖNRAP,31,13,,2.52,4840,0,F,,,1,1974,4840,,,,
1012,1974,fodder,GRÖNRAP,52,13,,2.34,4600,0,F,,,1,1974,4600,,,,
1013,1974,fodder,GRÖNRAP,14,14,,2.02,2435,0,F,,,1,1974,2435,,,,
1014,1974,fodder,GRÖNRAP,30,14,,1.76,4430,0,F,,,1,1974,4430,,,,
1015,1974,fodder,GRÖNRAP,36,14,,1.85,3663,0,F,,,1,1974,3662.5,,,,
1016,1974,fodder,GRÖNRAP,46,14,,1.78,4090,0,F,,,1,1974,4090,,,,
1017,1974,fodder,GRÖNRAP,15,15,,2.2,5100,0,F,,,1,1974,5100,,,,
1018,1974,fodder,GRÖNRAP,23,15,,2.33,6183,0,F,,,1,1974,6182.5,,,,
1019,1974,fodder,GRÖNRAP,34,15,,2.47,6438,0,F,,,1,1974,6437.5,,,,
1020,1974,fodder,GRÖNRAP,53,15,,2.49,5680,0,F,,,1,1974,5680,,,,
1021,1975,spring_small_grains,KORN,1,1,0.13,1.21,0,0,F,,,0,1975,,,,,
1022,1975,spring_small_grains,KORN,22,1,0.13,1.23,0,0,F,,,0,1975,,,,,
1023,1975,spring_small_grains,KORN,44,1,0.13,1.16,0,0,F,,,0,1975,,,,,
1024,1975,spring_small_grains,KORN,55,1,0.13,1.25,0,0,F,,,0,1975,,,,,
1025,1975,spring_small_grains,KORN,2,2,0.13,1.3,2433,2543,F,,,0,1975,2432.5,2543,,,0.956547384978372
1026,1975,spring_small_grains,KORN,19,2,0.14,1.38,2313,2400,F,,,0,1975,2312.5,2400,,,0.963541666666667
1027,1975,spring_small_grains,KORN,42,2,0.13,1.26,2340,2250,F,,,0,1975,2340,2250,,,1.04
1028,1975,spring_small_grains,KORN,58,2,0.14,1.34,2630,2615,F,,,0,1975,2630,2615,,,1.0057361376673
1029,1975,spring_small_grains,KORN,3,3,0.14,1.35,4803,5095,F,,,0,1975,4802.5,5095,,,0.942590775269872
1030,1975,spring_small_grains,KORN,17,3,0.15,1.44,4458,4883,F,,,0,1975,4457.5,4883,,,0.912860946139668
1031,1975,spring_small_grains,KORN,41,3,0.14,1.36,4175,4673,F,,,0,1975,4175,4673,,,0.89343034453242
1032,1975,spring_small_grains,KORN,57,3,0.14,1.38,4213,4738,F,,,0,1975,4212.5,4738,,,0.889088222878852
1033,1975,spring_small_grains,KORN,4,4,0.14,1.42,3825,4523,F,,,0,1975,3825,4523,,,0.84567764757904
1034,1975,spring_small_grains,KORN,18,4,0.15,1.5,3870,3925,F,,,0,1975,3870,3925,,,0.985987261146497
1035,1975,spring_small_grains,KORN,45,4,0.15,1.43,2538,3365,F,,,0,1975,2537.5,3365,,,0.75408618127786
1036,1975,spring_small_grains,KORN,59,4,0.16,1.6,3793,4198,F,,,0,1975,3792.5,4198,,,0.903406383992377
1037,1975,spring_small_grains,KORN,5,5,0.14,1.44,4535,5005,T,,,0,1975,4535,5005,,,0.906093906093906
1038,1975,spring_small_grains,KORN,20,5,0.15,1.47,4175,4530,T,,,0,1975,4175,4530,,,0.921633554083885
1039,1975,spring_small_grains,KORN,40,5,0.14,1.38,3838,4398,T,,,0,1975,3837.5,4398,,,0.872555707139609
1040,1975,spring_small_grains,KORN,60,5,0.15,1.46,4270,4955,T,,,0,1975,4270,4955,,,0.86175580221998
1041,1975,spring_small_grains,KORN,6,6,0.15,1.61,2270,2408,T,,,0,1975,2270,2408,,,0.942691029900332
1042,1975,spring_small_grains,KORN,21,6,0.16,1.7,1578,2018,T,,,0,1975,1577.5,2018,,,0.781714568880079
1043,1975,spring_small_grains,KORN,43,6,0.15,1.54,2090,2738,T,,,0,1975,2090,2738,,,0.763330898466034
1044,1975,spring_small_grains,KORN,56,6,0.17,1.65,2665,2955,T,,,0,1975,2665,2955,,,0.901861252115059
1045,1975,spring_small_grains,KORN,7,7,0.17,1.65,5013,5718,T,,,0,1975,5012.5,5718,,,0.876617698495978
1046,1975,spring_small_grains,KORN,16,7,0.17,1.75,4828,5223,T,,,0,1975,4827.5,5223,,,0.92427723530538
1047,1975,spring_small_grains,KORN,39,7,0.16,1.66,4330,5105,T,,,0,1975,4330,5105,,,0.84818805093046
1048,1975,spring_small_grains,KORN,54,7,0.17,1.74,4310,5103,T,,,0,1975,4310,5103,,,0.844601214971585
1049,1975,spring_small_grains,KORN,8,8,0.17,1.62,3755,3830,T,,,0,1975,3755,3830,,,0.980417754569191
1050,1975,spring_small_grains,KORN,29,8,0.17,1.61,3693,3815,T,,,0,1975,3692.5,3815,,,0.967889908256881
1051,1975,spring_small_grains,KORN,35,8,0.17,1.61,3618,3793,T,,,0,1975,3617.5,3793,,,0.953730556287899
1052,1975,spring_small_grains,KORN,50,8,0.17,1.64,3658,3593,T,,,0,1975,3657.5,3593,,,1.01795157250209
1053,1975,spring_small_grains,KORN,9,9,0.15,2.27,2363,3050,T,,,0,1975,2362.5,3050,,,0.774590163934426
